Utility Mean,Stock Loss Mean,Clearing Loss Mean,Utility SE,Stock Loss SE,Clearing Loss SE,S0,Mu0,Sigma0,Type
-0.2087339609861374,2.725627723521029e-07,2.3024973415886052e-05,0.00328783574514091,6.107789829457033e-08,4.833956950278662e-07,0.3612864911556244,0.135988250374794,1.2647970914840698,GAN (Mu Unknown)
-0.20675311982631683,6.053774086467456e-06,0.01906462199985981,0.0033190734684467316,1.6820979453768814e-07,0.0002768381964415312,0.34436559677124023,5.53827428817749,1.2891528606414795,Combo (Mu Unknown)
-0.38361260294914246,0.13881725072860718,0.0025641298852860928,0.008274382911622524,0.0031022268813103437,2.3520271497545764e-05,0.0,1.614496111869812,1.2712877988815308,FBSDE (Mu Unknown)
-0.20929735898971558,2.3174859961727634e-05,0.0022121467627584934,0.0032799073960632086,1.0118498039446422e-06,3.251472662668675e-05,0.35761353373527527,0.2225341647863388,1.2647178173065186,GAN (Mu Known)
-0.04863671958446503,2.614356756210327,0.7425423264503479,0.00042570853838697076,0.06961057335138321,0.012305132113397121,-1.0986841917037964,0.6173931360244751,2.1065714359283447,Combo (Mu Known)
-0.3827327489852905,0.2185882329940796,0.00024120710440911353,0.00824514590203762,0.004686460830271244,5.380106358643388e-06,0.0,0.22627997398376465,1.2753180265426636,FBSDE (Mu Known)
-0.2081620842218399,2.953193274619674e-17,2.1104939898573122e-13,0.0031354655511677265,2.389523164391387e-18,3.3935659288903113e-15,0.36121344566345215,0.21577142179012299,1.2453523874282837,Ground Truth
