Utility Mean,Stock Loss Mean,Clearing Loss Mean,Utility SE,Stock Loss SE,Clearing Loss SE,S0,Mu0,Sigma0,Type
-0.0945601686835289,5.041122221882688e-06,9.321336256107315e-05,0.0010205592261627316,2.375616503513811e-07,1.182603114102676e-06,0.3653084337711334,0.16391684114933014,1.0999441146850586,GAN (Mu Unknown)
-0.3763667941093445,3.2473883493366884e-07,86.27513885498047,0.00810445100069046,4.364414607493927e-08,0.5057559609413147,0.36111921072006226,0.24175451695919037,1.323940396308899,Combo (Mu Unknown)
-194.75120544433594,0.3019710183143616,754447488.0,22.644563674926758,0.0067846211604774,153901024.0,0.0,-0.01400679536163807,0.08131290227174759,FBSDE (Mu Unknown)
-0.4798186123371124,0.02910621650516987,2.295981849087525e-09,0.0009517837897874415,2.39144171132466e-09,4.2177421277767024e-11,0.2015693336725235,0.13912630081176758,1.0,Frictionless
